@relation 'HOI_cleanedUp-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1-weka.filters.unsupervised.attribute.Remove-V-R13,4,6,15,9,16-18,10,7,19'

@attribute 'Material Deprivation' numeric
@attribute Affordability numeric
@attribute 'Population Churning' numeric
@attribute 'Community Environment Profile' numeric
@attribute 'Income Inequality' numeric
@attribute 'Consumer Opportunity Profile' numeric
@attribute 'Economic Opportunity Profile' numeric
@attribute 'Wellness Disparity Profile' numeric
@attribute 'Job Participation' numeric
@attribute Education numeric
@attribute 'Health Opportunity Index' {Bad,Medium,Good}

@data
0.513083,0.56957,0.829517,0.306529,0.432119,0.652683,0.273027,0.386452,0.617,0.734291,Medium
0.440492,0.634635,0.842239,0.312979,0.508772,0.634807,0.318824,0.251126,0.705,0.719343,Medium
0.43038,0.477477,0.788804,0.412245,0.483941,0.594903,0.333455,0.496052,0.728,0.734056,Medium
0.556013,0.595596,0.983461,0.272542,0.421457,0.726686,0.250051,0.225759,0.694,0.738627,Medium
0.40815,0.572573,0.907125,0.364355,0.481242,0.625176,0.317064,0.349101,0.727,0.748207,Medium
0.367189,0.394394,0.835878,0.357668,0.47004,0.580102,0.303876,0.471749,0.691,0.760918,Medium
0.503756,0.547548,0.94402,0.233645,0.516194,0.580948,0.284212,0.252445,0.643,0.66123,Medium
0.374607,0.499499,0.862595,0.348995,0.548448,0.55486,0.362782,0.292484,0.757,0.716855,Medium
0.390782,0.396396,0.888041,0.328314,0.506343,0.420846,0.339734,0.423521,0.68,0.632407,Medium
0.397708,0.469469,0.92112,0.284829,0.452901,0.5622,0.289034,0.417569,0.666,0.695108,Medium
0.521482,0.740741,0.885496,0.440353,0.426856,0.87972,0.27009,0.37483,0.732,0.885244,Medium
0.400603,0.598599,0.790076,0.397113,0.534008,0.652698,0.335238,0.401948,0.792,0.714502,Medium
0.554945,0.685686,0.821883,0.333355,0.366397,0.766914,0.239706,0.436894,0.568,0.82049,Medium
0.499606,0.664665,0.913486,0.285776,0.51525,0.696051,0.291701,0.189829,0.694,0.751445,Medium
0.24862,0.449449,0.8257,0.348654,0.454926,0.500382,0.294232,0.590071,0.681,0.653889,Medium
0.387411,0.593594,0.927481,0.249989,0.523752,0.62115,0.257039,0.378188,0.55,0.65726,Medium
0.472135,0.375375,0.875318,0.340494,0.48502,0.551733,0.302656,0.480227,0.702,0.680634,Medium
0.501482,0.63964,0.851145,0.433318,0.34413,0.788356,0.271979,0.455606,0.795,0.87763,Medium
0.664765,0.597598,0.699746,0.380877,0.460864,0.680391,0.332352,0.371379,0.685,0.767581,Medium
0.524316,0.64965,0.768448,0.402206,0.48502,0.74265,0.311076,0.332289,0.759,0.780978,Medium
0.429671,0.617618,0.838422,0.353314,0.491228,0.652656,0.314738,0.333217,0.706,0.718333,Medium
0.481256,0.428428,0.888041,0.32979,0.445074,0.541297,0.299681,0.49342,0.629,0.709376,Medium
0.413162,0.685686,0.806616,0.400554,0.44197,0.781222,0.266275,0.470494,0.659,0.845837,Medium
0.401872,0.422422,0.806616,0.243898,0.385425,0.487311,0.217535,0.653044,0.562,0.644751,Medium
0.53188,0.696697,0.900763,0.344848,0.326991,0.833871,0.225073,0.389658,0.61,0.855446,Medium
0.38381,0.5996,0.739186,0.361189,0.534953,0.627613,0.323347,0.431013,0.663,0.740782,Medium
0.449555,0.542543,0.801527,0.283215,0.569636,0.524823,0.353567,0.217411,0.732,0.663385,Medium
0.419523,0.359359,0.839695,0.317438,0.462078,0.483584,0.296231,0.527437,0.627,0.680878,Medium
0.463145,0.469469,0.916031,0.257967,0.554251,0.536176,0.334042,0.195934,0.635,0.69609,Medium
0.617473,0.63964,0.821883,0.396561,0.492038,0.741426,0.32664,0.317745,0.685,0.858252,Medium
0.456238,0.57958,0.767176,0.40304,0.530094,0.676497,0.356571,0.381888,0.825,0.749642,Medium
0.550738,0.656657,0.908397,0.351787,0.44278,0.73086,0.295831,0.311851,0.665,0.787214,Medium
0.405751,0.486486,0.936387,0.287953,0.421053,0.607438,0.267538,0.444566,0.613,0.684368,Medium
0.478308,0.611612,0.653944,0.343301,0.553576,0.598303,0.334426,0.419985,0.68,0.744471,Medium
0.447549,0.516517,0.860051,0.360922,0.519838,0.629044,0.308269,0.398164,0.712,0.726793,Medium
0.469116,0.472472,0.875318,0.322183,0.468961,0.439955,0.350857,0.434331,0.666,0.753631,Medium
0.485343,0.576577,0.923664,0.247549,0.506208,0.587179,0.324036,0.11922,0.663,0.702401,Medium
0.592398,0.532533,0.903308,0.274314,0.467476,0.623831,0.293066,0.248883,0.647,0.698646,Medium
0.507501,0.667668,0.941476,0.44633,0.420783,0.788847,0.292705,0.426753,0.745,0.85686,Medium
0.437727,0.45045,0.811705,0.368284,0.433063,0.52131,0.348149,0.480469,0.772,0.673565,Medium
0.510497,0.521522,0.902036,0.257513,0.48637,0.597363,0.283698,0.334018,0.563,0.687485,Medium
0.520181,0.461461,0.76972,0.333511,0.547368,0.396937,0.391878,0.365753,0.712,0.660836,Medium
0.386884,0.558559,0.83715,0.407855,0.548583,0.653472,0.366392,0.376335,0.758,0.763469,Medium
0.406334,0.483483,0.902036,0.377084,0.462753,0.599103,0.336373,0.406819,0.712,0.722337,Medium
0.344081,0.660661,0.681934,0.497746,0.513495,0.679665,0.329863,0.593175,0.829,0.837693,Medium
0.397794,0.538539,0.85369,0.313877,0.394467,0.67316,0.192157,0.674904,0.407,0.765202,Medium
0.571609,0.533534,0.848601,0.377618,0.563563,0.592565,0.366507,0.329795,0.723,0.705714,Medium
0.418242,0.449449,0.849873,0.37725,0.419298,0.610449,0.288658,0.501085,0.744,0.751194,Medium
0.465563,0.476476,0.722646,0.356178,0.563968,0.425083,0.395694,0.432398,0.767,0.686573,Medium
0.466393,0.554555,0.963104,0.283932,0.563293,0.574532,0.327739,0.217627,0.605,0.706015,Medium
0.456757,0.557558,0.908397,0.277318,0.443185,0.645471,0.254414,0.425755,0.603,0.68898,Medium
0.46103,0.510511,0.93257,0.254947,0.453441,0.528798,0.292307,0.38383,0.589,0.652063,Medium
0.421835,0.568569,0.927481,0.292214,0.481916,0.581492,0.299581,0.344159,0.679,0.726179,Medium
0.554856,0.51952,0.994911,0.272437,0.342915,0.659511,0.239818,0.408898,0.553,0.711149,Medium
0.438873,0.575576,0.884224,0.290851,0.369231,0.637968,0.261596,0.427878,0.65,0.723043,Medium
0.475509,0.502503,0.927481,0.246963,0.515789,0.622657,0.266998,0.358889,0.649,0.670141,Medium
0.379452,0.438438,0.830789,0.289491,0.49946,0.541533,0.287446,0.55939,0.586,0.676416,Medium
0.500762,0.522523,0.867684,0.349227,0.495951,0.618232,0.28906,0.460145,0.603,0.688954,Medium
0.484742,0.537538,0.85369,0.37205,0.462888,0.647338,0.315905,0.408711,0.706,0.811099,Medium
0.418269,0.503504,0.952926,0.258109,0.575034,0.454997,0.365298,0.214697,0.689,0.706728,Medium
0.61544,0.606607,0.86514,0.29723,0.316329,0.744361,0.2351,0.40803,0.573,0.771897,Medium
0.419225,0.578579,0.78626,0.311279,0.526451,0.528346,0.360884,0.297669,0.706,0.714881,Medium
0.438714,0.507508,0.963104,0.272438,0.404993,0.574631,0.282094,0.332172,0.647,0.70161,Medium
0.594737,0.618619,0.830789,0.307771,0.549393,0.692145,0.312799,0.185725,0.671,0.757955,Medium
0.593293,0.548549,0.798982,0.306329,0.505128,0.642872,0.314023,0.293939,0.668,0.730791,Medium
0.453118,0.496496,0.927481,0.288519,0.456005,0.580868,0.298945,0.372595,0.691,0.673183,Medium
0.526272,0.634635,0.849873,0.315899,0.388529,0.694574,0.271367,0.355685,0.675,0.745682,Medium
0.546927,0.72973,0.679389,0.509233,0.593522,0.80537,0.40209,0.369012,0.888,0.897906,Medium
0.454208,0.615616,0.830789,0.326752,0.406748,0.691156,0.258603,0.473189,0.612,0.750425,Medium
0.620834,0.607608,0.795165,0.272757,0.545884,0.673673,0.287751,0.276491,0.477,0.757711,Medium
0.4509,0.651652,0.924936,0.357237,0.497706,0.765104,0.273539,0.378255,0.587,0.819426,Medium
0.455389,0.574575,0.886768,0.346174,0.549798,0.675909,0.326523,0.340258,0.679,0.758228,Medium
0.829251,0.76977,0.931298,0.334256,0.307692,1,0.167269,0.345242,0.483,0.893936,Medium
0.515937,0.652653,0.881679,0.396195,0.547503,0.772267,0.326593,0.300093,0.751,0.815347,Medium
0.643356,0.650651,0.788804,0.30092,0.489474,0.746231,0.272302,0.273931,0.569,0.814874,Medium
0.561482,0.601602,0.74173,0.330351,0.555196,0.649343,0.324174,0.291405,0.685,0.755622,Medium
0.509731,0.544545,0.945293,0.225747,0.433333,0.643722,0.222366,0.394387,0.523,0.679866,Medium
0.393751,0.603604,0.683206,0.408374,0.517004,0.623322,0.328141,0.519872,0.76,0.720816,Medium
0.468588,0.548549,0.900763,0.284655,0.426451,0.614359,0.264832,0.467502,0.614,0.665463,Medium
0.475325,0.728729,0.792621,0.406086,0.51498,0.776157,0.330663,0.359606,0.745,0.850623,Medium
0.487029,0.597598,0.661578,0.449187,0.594332,0.657007,0.392727,0.461453,0.851,0.783837,Medium
0.436815,0.47047,0.970738,0.259548,0.461404,0.517622,0.314972,0.338978,0.645,0.643151,Medium
0.583189,0.520521,0.902036,0.268131,0.38475,0.605106,0.2721,0.347204,0.636,0.671521,Medium
0.481882,0.562563,0.905852,0.290186,0.402024,0.649793,0.266068,0.401782,0.657,0.723829,Medium
0.572666,0.597598,0.863868,0.355559,0.465452,0.707644,0.308161,0.353016,0.674,0.732457,Medium
0.562207,0.655656,0.823155,0.374477,0.532659,0.754217,0.285483,0.409848,0.609,0.763574,Medium
0.597897,0.663664,0.923664,0.365507,0.481646,0.748889,0.28594,0.360808,0.648,0.763459,Medium
0.518829,0.646647,0.744275,0.342962,0.525101,0.721172,0.307527,0.301116,0.667,0.793755,Medium
0.395486,0.405405,0.744275,0.399466,0.525776,0.52906,0.357629,0.484019,0.826,0.713381,Medium
0.376564,0.527528,0.707379,0.396837,0.606748,0.539029,0.384227,0.397839,0.772,0.725129,Medium
0.175932,0.206206,0.940204,0.299297,0.4722,0.314873,0.296224,0.739431,0.633,0.630062,Medium
0.38717,0.587588,0.811705,0.347859,0.459244,0.555057,0.342417,0.428275,0.744,0.688125,Medium
0.351181,0.562563,0.754453,0.411099,0.594872,0.53449,0.394776,0.475723,0.851,0.66807,Medium
0.535785,0.636637,0.910941,0.282013,0.490148,0.671303,0.306881,0.183718,0.656,0.748353,Medium
0.499654,0.547548,0.879135,0.268913,0.474629,0.613005,0.290795,0.325306,0.599,0.673102,Medium
0.487874,0.528529,0.919847,0.278906,0.432524,0.604212,0.282345,0.368193,0.655,0.687286,Medium
0.346746,0.522523,0.835878,0.293629,0.474224,0.512678,0.310433,0.454461,0.695,0.630636,Medium
0.620615,0.602603,0.8257,0.345793,0.549663,0.690051,0.31711,0.332419,0.594,0.764625,Medium
0.502806,0.624625,0.898219,0.271481,0.358974,0.682642,0.230175,0.515587,0.52,0.68961,Medium
0.506139,0.618619,0.914758,0.293232,0.560594,0.674731,0.336196,0.136243,0.737,0.77142,Medium
0.583256,0.60961,0.787532,0.373778,0.582186,0.688042,0.342822,0.319317,0.656,0.73076,Medium
0.528295,0.70971,0.924936,0.379831,0.390148,0.787222,0.262629,0.364224,0.7,0.830641,Medium
0.5093,0.598599,0.773537,0.372239,0.544669,0.681956,0.347246,0.308364,0.716,0.782266,Medium
0.504018,0.534535,0.838422,0.362823,0.521862,0.590864,0.368638,0.346692,0.71,0.733935,Medium
0.524543,0.497497,0.950382,0.274924,0.420513,0.649362,0.278124,0.323236,0.672,0.704526,Medium
0.453577,0.572573,0.912214,0.305069,0.519568,0.628437,0.275386,0.397119,0.658,0.737471,Medium
0.409034,0.554555,0.800254,0.368653,0.493927,0.654383,0.317203,0.426867,0.677,0.792842,Medium
0.513795,0.724725,0.734097,0.422685,0.559784,0.808411,0.329283,0.324274,0.729,0.878398,Medium
0.619082,0.61962,0.907125,0.288609,0.454116,0.723466,0.289023,0.208656,0.65,0.814403,Medium
0.474905,0.675676,0.839695,0.409182,0.441565,0.794915,0.282715,0.444106,0.702,0.857358,Medium
0.445917,0.481481,0.919847,0.345536,0.534413,0.594845,0.344241,0.356703,0.686,0.698763,Medium
0.456822,0.548549,0.975827,0.256529,0.305398,0.623733,0.250165,0.385954,0.639,0.669321,Medium
0.210283,0.469469,0.5,0.434262,0.381916,0.243363,0.450435,0.613629,0.788,0.725609,Medium
0.51778,0.543544,0.872774,0.30392,0.325641,0.692629,0.234258,0.506305,0.6,0.78721,Medium
0.405695,0.693694,0.851145,0.395039,0.411066,0.779241,0.28312,0.426595,0.751,0.847702,Medium
0.369733,0.583584,0.866412,0.412208,0.533333,0.655571,0.339703,0.414099,0.792,0.749521,Medium
0.417895,0.50951,0.905852,0.262996,0.531174,0.539513,0.316287,0.287287,0.549,0.666892,Medium
0.641769,0.635636,0.952926,0.26239,0.457355,0.724752,0.28323,0.129618,0.698,0.778298,Medium
0.499119,0.550551,0.866412,0.284683,0.495951,0.635392,0.276814,0.409326,0.624,0.717366,Medium
0.312789,0.595596,0.946565,0.375714,0.453171,0.602294,0.319007,0.493151,0.768,0.706568,Medium
0.412052,0.617618,0.889313,0.339298,0.492578,0.68214,0.293204,0.413491,0.646,0.799608,Medium
0.445187,0.571572,0.922392,0.265817,0.456815,0.626621,0.283164,0.335831,0.632,0.684458,Medium
0.331104,0.540541,0.732824,0.379532,0.369771,0.580508,0.269138,0.70294,0.705,0.708914,Medium
0.391118,0.610611,0.868957,0.353212,0.505938,0.684678,0.308864,0.410784,0.741,0.756256,Medium
0.589266,0.677678,0.861323,0.382139,0.343185,0.893446,0.200068,0.520526,0.624,0.90813,Medium
0.492081,0.485485,0.759542,0.374809,0.535088,0.563603,0.377453,0.348411,0.751,0.751927,Medium
0.484656,0.502503,0.851145,0.249931,0.483671,0.599844,0.267747,0.432891,0.606,0.666644,Medium
0.434373,0.684685,0.628499,0.405308,0.540621,0.733476,0.342306,0.445579,0.801,0.81796,Medium
0.513294,0.60961,0.89313,0.378298,0.528475,0.624152,0.356376,0.333986,0.756,0.679734,Medium
0.538338,0.622623,0.963104,0.272704,0.377733,0.711227,0.253145,0.274688,0.571,0.793169,Medium
0.569747,0.568569,0.918575,0.235906,0.582321,0.630973,0.305618,0.200959,0.56,0.66732,Medium
0.577307,0.641642,0.802799,0.400158,0.2417,0.783309,0.206111,0.678929,0.665,0.826183,Medium
0.525369,0.64965,0.910941,0.265792,0.529825,0.661725,0.304227,0.228731,0.582,0.720106,Medium
0.454135,0.518519,0.880407,0.370695,0.492578,0.621959,0.319039,0.476708,0.671,0.761833,Medium
0.504879,0.487487,0.947837,0.24614,0.421862,0.571613,0.261915,0.421067,0.606,0.654192,Medium
0.527807,0.645646,0.851145,0.374482,0.446694,0.732279,0.253878,0.529003,0.627,0.778537,Medium
0.537482,0.534535,0.760814,0.322151,0.559514,0.591659,0.325587,0.385706,0.559,0.742643,Medium
0.461058,0.47047,0.989822,0.249049,0.491363,0.63393,0.25491,0.412489,0.593,0.719577,Medium
0.402895,0.657658,0.716285,0.372617,0.535762,0.659865,0.301487,0.497364,0.646,0.786672,Medium
0.492473,0.604605,0.927481,0.333429,0.456545,0.663429,0.322474,0.304799,0.709,0.752105,Medium
0.610238,0.567568,0.909669,0.266603,0.507018,0.670932,0.303774,0.197239,0.633,0.727355,Medium
0.52128,0.524525,0.941476,0.264473,0.52726,0.613536,0.329356,0.165928,0.71,0.697028,Medium
0.564397,0.616617,0.947837,0.287299,0.431984,0.712608,0.268437,0.318237,0.633,0.752277,Medium
0.287579,0.491491,0.806616,0.395663,0.532524,0.543493,0.365581,0.50464,0.727,0.717221,Medium
0.453989,0.5996,0.899491,0.317325,0.522537,0.59937,0.324716,0.327413,0.651,0.72005,Medium
0.545591,0.5996,0.913486,0.336538,0.498111,0.697171,0.293542,0.329369,0.66,0.750671,Medium
0.469741,0.637638,0.89313,0.394384,0.524696,0.66515,0.326732,0.434712,0.774,0.719123,Medium
0.544562,0.560561,0.908397,0.28191,0.457895,0.618627,0.299433,0.325961,0.626,0.682483,Medium
0.43594,0.587588,0.951654,0.250787,0.420918,0.65025,0.255717,0.349279,0.605,0.706366,Medium
0.490515,0.512513,0.983461,0.238093,0.460594,0.588299,0.273992,0.346759,0.579,0.649058,Medium
0.47755,0.647648,0.899491,0.293641,0.518489,0.652143,0.314344,0.238213,0.692,0.749214,Medium
0.54735,0.572573,0.71374,0.317997,0.550067,0.587862,0.355389,0.286087,0.699,0.737955,Medium
0.369786,0.606607,0.844784,0.404142,0.60027,0.622225,0.386513,0.421098,0.774,0.757983,Medium
0.589433,0.66967,0.78626,0.325178,0.32807,0.796651,0.224613,0.492473,0.631,0.822099,Medium
0.488597,0.422422,0.937659,0.298811,0.41471,0.583778,0.284909,0.475344,0.653,0.713753,Medium
0.457485,0.415415,0.903308,0.214961,0.453171,0.534502,0.218793,0.566084,0.462,0.700045,Medium
0.522673,0.674675,0.852417,0.375913,0.500135,0.771461,0.307965,0.323528,0.771,0.815476,Medium
0.549101,0.525526,0.956743,0.269226,0.475709,0.61659,0.323254,0.206478,0.718,0.722184,Medium
0.537424,0.621622,0.947837,0.267587,0.380702,0.668298,0.266581,0.36614,0.616,0.692191,Medium
0.656424,0.540541,0.931298,0.306251,0.420243,0.696678,0.282016,0.39552,0.621,0.706016,Medium
0.450483,0.518519,0.987277,0.252694,0.427935,0.566143,0.290927,0.330537,0.646,0.668943,Medium
0.46495,0.642643,0.810433,0.425959,0.434008,0.687315,0.278055,0.6602,0.752,0.743783,Medium
0.462529,0.476476,0.839695,0.345805,0.526181,0.559887,0.347196,0.394657,0.747,0.723285,Medium
0.634227,0.792793,0.828244,0.393786,0.442915,0.929852,0.238577,0.412832,0.609,0.912491,Medium
0.487524,0.671672,0.896947,0.381829,0.480702,0.715446,0.310286,0.367563,0.704,0.747937,Medium
0.471379,0.516517,0.902036,0.288457,0.391903,0.610001,0.279597,0.424759,0.662,0.721052,Medium
0.629402,0.646647,0.910941,0.35769,0.436842,0.776711,0.28052,0.348561,0.664,0.773086,Medium
0.332323,0.636637,0.782443,0.374721,0.49865,0.621316,0.325949,0.488463,0.732,0.760193,Medium
0.40248,0.522523,0.759542,0.370277,0.571255,0.573422,0.329511,0.49836,0.698,0.681748,Medium
0.536207,0.606607,0.85369,0.333373,0.465587,0.675473,0.30749,0.388561,0.638,0.741579,Medium
0.382561,0.436436,0.849873,0.29459,0.458165,0.517649,0.32704,0.431395,0.68,0.696418,Medium
0.481768,0.546547,0.729008,0.316011,0.422942,0.39411,0.374832,0.449452,0.601,0.700833,Medium
0.551471,0.562563,0.743003,0.339233,0.490688,0.672765,0.300943,0.442625,0.673,0.744924,Medium
0.499843,0.542543,0.83715,0.397813,0.419433,0.672064,0.315914,0.508809,0.8,0.765294,Medium
0.505496,0.525526,0.792621,0.354419,0.54251,0.618795,0.35275,0.3702,0.718,0.739059,Medium
0.693849,0.778779,0.879135,0.363404,0.418354,0.910226,0.239673,0.324597,0.64,0.901744,Medium
0.544158,0.746747,0.87659,0.444174,0.484885,0.834139,0.312906,0.387719,0.762,0.887939,Medium
0.308649,0.481481,0.846056,0.380524,0.477733,0.530389,0.329342,0.529549,0.801,0.660421,Medium
0.650322,0.474474,0.902036,0.334624,0.507018,0.662101,0.316337,0.384088,0.658,0.706533,Medium
0.516857,0.616617,0.90458,0.25692,0.477868,0.710353,0.228201,0.456994,0.588,0.709267,Medium
0.542407,0.607608,0.888041,0.328165,0.580702,0.684903,0.360919,0.179681,0.717,0.761571,Medium
0.456029,0.62963,0.717557,0.360649,0.496896,0.632172,0.350964,0.381254,0.786,0.766841,Medium
0.531847,0.606607,0.849873,0.280925,0.568016,0.593295,0.338129,0.262149,0.704,0.742575,Medium
0.504111,0.673674,0.685751,0.350232,0.48502,0.769641,0.297947,0.404661,0.736,0.854416,Medium
0.486147,0.644645,0.731552,0.431462,0.51552,0.745271,0.33692,0.488246,0.742,0.819826,Medium
0.314628,0.607608,0.805344,0.415018,0.497436,0.635805,0.364162,0.517028,0.83,0.793585,Medium
0.397777,0.684685,0.743003,0.399947,0.456545,0.686875,0.32363,0.499113,0.807,0.799433,Medium
0.515859,0.479479,0.856234,0.266349,0.473009,0.570348,0.302454,0.421457,0.594,0.687674,Medium
0.514024,0.551552,0.884224,0.314333,0.235897,0.686824,0.234054,0.61445,0.677,0.724736,Medium
0.465695,0.590591,0.941476,0.26863,0.465722,0.601889,0.291298,0.377932,0.6,0.686585,Medium
0.37946,0.566567,0.776081,0.318018,0.524696,0.438429,0.37,0.464899,0.705,0.683903,Medium
0.59069,0.48048,0.823155,0.339803,0.40108,0.685702,0.290449,0.456498,0.671,0.803723,Medium
0.426612,0.647648,0.898219,0.38467,0.473144,0.671173,0.344795,0.416634,0.826,0.691878,Medium
0.73391,0.584585,0.776081,0.243289,0.502294,0.666164,0.251954,0.391414,0.39,0.710994,Medium
0.592233,0.581582,0.851145,0.301843,0.508637,0.634225,0.335,0.280162,0.668,0.744963,Medium
0.477215,0.616617,0.93257,0.390692,0.522672,0.688008,0.330599,0.428843,0.761,0.763744,Medium
0.494261,0.63964,0.711196,0.308217,0.490823,0.646724,0.31964,0.335406,0.752,0.749442,Medium
0.419623,0.574575,0.919847,0.263539,0.508637,0.573158,0.327742,0.298213,0.699,0.676839,Medium
0.517347,0.700701,0.762087,0.434971,0.543995,0.799298,0.337149,0.408398,0.811,0.850433,Medium
0.408788,0.496496,0.749364,0.374648,0.287449,0.571629,0.254282,0.7904,0.662,0.796464,Medium
0.493219,0.647648,0.851145,0.326935,0.558435,0.729973,0.315427,0.266177,0.735,0.808521,Medium
0.394146,0.51952,0.829517,0.352213,0.550607,0.494297,0.389336,0.395513,0.772,0.740276,Medium
0.53921,0.501502,0.793893,0.34772,0.588664,0.571656,0.389024,0.333689,0.738,0.73214,Medium
0.348702,0.608609,0.647583,0.37732,0.574629,0.610051,0.376476,0.430958,0.877,0.783798,Medium
0.644776,0.757758,0.946565,0.347229,0.48502,0.914298,0.248366,0.293675,0.586,0.888636,Medium
0.610095,0.616617,0.913486,0.275292,0.50027,0.689581,0.308814,0.19486,0.692,0.754804,Medium
0.612878,0.295295,0.554707,0.334164,0.360324,0.537815,0.243638,0.796178,0.681,0.764531,Medium
0.493065,0.570571,0.784987,0.329011,0.534008,0.56631,0.383874,0.262929,0.803,0.736758,Medium
0.595763,0.660661,0.801527,0.29632,0.507287,0.71521,0.316451,0.222782,0.688,0.80695,Medium
0.545326,0.555556,0.765903,0.328218,0.545614,0.610383,0.332353,0.39169,0.7,0.72059,Medium
0.523592,0.68969,0.709924,0.348548,0.438866,0.651267,0.311403,0.513042,0.723,0.737475,Medium
0.503315,0.518519,0.938931,0.26856,0.423887,0.623635,0.267359,0.484911,0.618,0.680842,Medium
0.394251,0.561562,0.895674,0.298571,0.504453,0.582408,0.317256,0.434212,0.649,0.704102,Medium
0.528023,0.536537,0.659033,0.380973,0.458165,0.675365,0.298018,0.599122,0.684,0.811878,Medium
0.501032,0.563564,0.978372,0.229508,0.432524,0.598318,0.242508,0.430745,0.62,0.67695,Medium
0.525812,0.635636,0.860051,0.376431,0.497706,0.756044,0.331019,0.365115,0.75,0.82681,Medium
0.457254,0.550551,0.917303,0.327588,0.533603,0.659808,0.299953,0.434869,0.602,0.739211,Medium
0.568493,0.562563,0.838422,0.326316,0.520783,0.670006,0.322794,0.356888,0.673,0.785087,Medium
0.560464,0.656657,0.805344,0.428606,0.543455,0.764167,0.360547,0.297342,0.869,0.878725,Medium
0.371929,0.60961,0.729008,0.403026,0.536167,0.582038,0.407111,0.410835,0.853,0.73837,Medium
0.63311,0.563564,0.899491,0.33687,0.491093,0.729,0.305792,0.342,0.701,0.772064,Medium
0.463974,0.532533,0.749364,0.376986,0.47166,0.645498,0.318339,0.494879,0.758,0.761616,Medium
0.517701,0.45045,0.907125,0.286128,0.425911,0.625621,0.293251,0.449386,0.645,0.751423,Medium
0.665969,0.552553,0.838422,0.347507,0.475439,0.716744,0.303875,0.379108,0.693,0.797967,Medium
0.633752,0.651652,0.843511,0.282312,0.54224,0.705661,0.318292,0.17338,0.681,0.769036,Medium
0.466817,0.660661,0.773537,0.365507,0.605803,0.712516,0.343905,0.317267,0.776,0.790244,Medium
0.570211,0.750751,0.900763,0.402989,0.4722,0.855108,0.279375,0.36999,0.703,0.903789,Medium
0.462867,0.636637,0.89313,0.340416,0.48691,0.686885,0.290144,0.465559,0.58,0.777282,Medium
0.502461,0.518519,0.96056,0.25036,0.519838,0.585577,0.311012,0.307782,0.636,0.692787,Medium
0.505079,0.5996,0.910941,0.28544,0.415115,0.656665,0.278372,0.412712,0.672,0.709868,Medium
0.392615,0.57958,0.861323,0.28397,0.574494,0.596233,0.34103,0.326553,0.722,0.679488,Medium
0.642029,0.60961,0.819338,0.35248,0.545209,0.708566,0.351094,0.301961,0.706,0.76782,Medium
0.526583,0.595596,0.898219,0.378159,0.568016,0.700635,0.336864,0.357121,0.732,0.797278,Medium
0.398394,0.546547,0.810433,0.372924,0.530229,0.569567,0.358048,0.481433,0.764,0.700975,Medium
0.581011,0.615616,0.947837,0.34969,0.540756,0.709555,0.348125,0.256621,0.752,0.784376,Medium
0.539719,0.675676,0.848601,0.421747,0.523887,0.830906,0.293552,0.460742,0.758,0.86663,Medium
0.506988,0.70971,0.790076,0.392936,0.514575,0.732032,0.308855,0.481856,0.7,0.784321,Medium
0.613877,0.615616,0.832061,0.278227,0.487989,0.697859,0.282296,0.369591,0.566,0.75444,Medium
0.611277,0.611612,0.772265,0.3196,0.569231,0.668373,0.307436,0.435225,0.552,0.74808,Medium
0.635554,0.684685,0.905852,0.374867,0.470445,0.830551,0.280509,0.394774,0.668,0.864967,Medium
0.505041,0.695696,0.830789,0.371561,0.444669,0.798794,0.294962,0.37689,0.734,0.853488,Medium
0.607782,0.605606,0.914758,0.31802,0.485155,0.700593,0.304744,0.340313,0.652,0.73821,Medium
0.473476,0.526527,0.936387,0.240268,0.49973,0.52563,0.292244,0.446925,0.591,0.652503,Medium
0.428117,0.553554,0.870229,0.375087,0.415655,0.5872,0.377841,0.399126,0.683,0.711857,Medium
0.731129,0.755756,0.834606,0.369399,0.419973,0.931289,0.238104,0.376506,0.62,0.911045,Medium
0.545967,0.54955,0.931298,0.340171,0.534413,0.649042,0.345563,0.388592,0.681,0.716251,Medium
0.46457,0.550551,0.891858,0.257288,0.490013,0.635565,0.263286,0.484916,0.597,0.735464,Medium
0.509817,0.656657,0.867684,0.373588,0.410391,0.735519,0.313136,0.473724,0.737,0.753279,Medium
0.512089,0.567568,0.806616,0.359047,0.415385,0.639133,0.309466,0.502714,0.741,0.791206,Medium
0.494428,0.670671,0.902036,0.344854,0.515655,0.746422,0.308008,0.286967,0.758,0.805966,Medium
0.491261,0.550551,0.982188,0.259565,0.526451,0.59488,0.322503,0.289973,0.63,0.67592,Medium
0.489838,0.622623,0.826972,0.29496,0.516059,0.59827,0.339697,0.317206,0.644,0.768472,Medium
0.292239,0.477477,0.870229,0.347038,0.490013,0.505226,0.317203,0.667258,0.639,0.69385,Medium
0.544563,0.634635,0.946565,0.233929,0.490553,0.626245,0.280161,0.31568,0.651,0.650343,Medium
0.559656,0.68969,0.910941,0.358474,0.51417,0.821443,0.314225,0.297456,0.725,0.84861,Medium
0.31452,0.571572,0.85369,0.407148,0.538327,0.596298,0.365373,0.630185,0.825,0.73752,Medium
0.71821,0.628629,0.946565,0.268426,0.515385,0.752482,0.317899,0.077728,0.763,0.805597,Medium
0.586134,0.495495,0.880407,0.348151,0.524966,0.622358,0.327347,0.456067,0.622,0.694486,Medium
